"GEO_ID","NAME","DATE_CODE","DATE_DESC","POP",
"Geography","Geographic Area Name","Estimate Date","Date Description","Population",
"0500000US06079","San Luis Obispo County, California","2","4/1/2010 population estimates base","269597",
"0500000US06079","San Luis Obispo County, California","3","7/1/2010 population estimate","269802",
"0500000US06079","San Luis Obispo County, California","4","7/1/2011 population estimate","271058",
"0500000US06079","San Luis Obispo County, California","5","7/1/2012 population estimate","274160",
"0500000US06079","San Luis Obispo County, California","6","7/1/2013 population estimate","275696",
"0500000US06079","San Luis Obispo County, California","7","7/1/2014 population estimate","278227",
"0500000US06079","San Luis Obispo County, California","8","7/1/2015 population estimate","280077",
"0500000US06079","San Luis Obispo County, California","9","7/1/2016 population estimate","281803",
"0500000US06079","San Luis Obispo County, California","10","7/1/2017 population estimate","282481",
"0500000US06079","San Luis Obispo County, California","11","7/1/2018 population estimate","283354",
"0500000US06079","San Luis Obispo County, California","12","7/1/2019 population estimate","283111",
"0500000US06081","San Mateo County, California","1","4/1/2010 Census population","718451",
"0500000US06081","San Mateo County, California","2","4/1/2010 population estimates base","718517",
"0500000US06081","San Mateo County, California","3","7/1/2010 population estimate","719699",
"0500000US06081","San Mateo County, California","4","7/1/2011 population estimate","728344",
"0500000US06081","San Mateo County, California","5","7/1/2012 population estimate","739224",
"0500000US06081","San Mateo County, California","6","7/1/2013 population estimate","748661",
"0500000US06081","San Mateo County, California","7","7/1/2014 population estimate","757204",
"0500000US06081","San Mateo County, California","8","7/1/2015 population estimate","765055",
"0500000US06081","San Mateo County, California","9","7/1/2016 population estimate","767906",
"0500000US06081","San Mateo County, California","10","7/1/2017 population estimate","768901",
"0500000US06081","San Mateo County, California","11","7/1/2018 population estimate","768681",
"0500000US06081","San Mateo County, California","12","7/1/2019 population estimate","766573",
"0500000US06083","Santa Barbara County, California","1","4/1/2010 Census population","423895",
"0500000US06083","Santa Barbara County, California","2","4/1/2010 population estimates base","423947",
"0500000US06083","Santa Barbara County, California","3","7/1/2010 population estimate","424231",
"0500000US06083","Santa Barbara County, California","4","7/1/2011 population estimate","425453",
"0500000US06083","Santa Barbara County, California","5","7/1/2012 population estimate","429699",
"0500000US06083","Santa Barbara County, California","6","7/1/2013 population estimate","434601",
"0500000US06083","Santa Barbara County, California","7","7/1/2014 population estimate","439045",
"0500000US06083","Santa Barbara County, California","8","7/1/2015 population estimate","442229",
"0500000US06083","Santa Barbara County, California","9","7/1/2016 population estimate","444340",
"0500000US06083","Santa Barbara County, California","10","7/1/2017 population estimate","445298",
"0500000US06083","Santa Barbara County, California","11","7/1/2018 population estimate","445780",
"0500000US06083","Santa Barbara County, California","12","7/1/2019 population estimate","446499",
"0500000US06085","Santa Clara County, California","1","4/1/2010 Census population","1781642",
"0500000US06085","Santa Clara County, California","2","4/1/2010 population estimates base","1781686",
"0500000US06085","Santa Clara County, California","3","7/1/2010 population estimate","1786040",
"0500000US06085","Santa Clara County, California","4","7/1/2011 population estimate","1812054",
"0500000US06085","Santa Clara County, California","5","7/1/2012 population estimate","1837853",
"0500000US06085","Santa Clara County, California","6","7/1/2013 population estimate","1866425",
"0500000US06085","Santa Clara County, California","7","7/1/2014 population estimate","1891753",
"0500000US06085","Santa Clara County, California","8","7/1/2015 population estimate","1916285",
"0500000US06085","Santa Clara County, California","9","7/1/2016 population estimate","1928368",
"0500000US06085","Santa Clara County, California","10","7/1/2017 population estimate","1932510",
"0500000US06085","Santa Clara County, California","11","7/1/2018 population estimate","1932337",
"0500000US06085","Santa Clara County, California","12","7/1/2019 population estimate","1927852",
"0500000US06087","Santa Cruz County, California","1","4/1/2010 Census population","262382",
"0500000US06087","Santa Cruz County, California","2","4/1/2010 population estimates base","262350",
"0500000US06087","Santa Cruz County, California","3","7/1/2010 population estimate","263147",
"0500000US06087","Santa Cruz County, California","4","7/1/2011 population estimate","264858",
"0500000US06087","Santa Cruz County, California","5","7/1/2012 population estimate","266340",
"0500000US06087","Santa Cruz County, California","6","7/1/2013 population estimate","268816",
"0500000US06087","Santa Cruz County, California","7","7/1/2014 population estimate","270861",
"0500000US06087","Santa Cruz County, California","8","7/1/2015 population estimate","273503",
"0500000US06087","Santa Cruz County, California","9","7/1/2016 population estimate","274396",
"0500000US06087","Santa Cruz County, California","10","7/1/2017 population estimate","274856",
"0500000US06087","Santa Cruz County, California","11","7/1/2018 population estimate","273841",
"0500000US06087","Santa Cruz County, California","12","7/1/2019 population estimate","273213",
"0500000US06089","Shasta County, California","1","4/1/2010 Census population","177223",
"0500000US06089","Shasta County, California","2","4/1/2010 population estimates base","177221",
"0500000US06089","Shasta County, California","3","7/1/2010 population estimate","177274",
"0500000US06089","Shasta County, California","4","7/1/2011 population estimate","177588",
"0500000US06089","Shasta County, California","5","7/1/2012 population estimate","177875",
"0500000US06089","Shasta County, California","6","7/1/2013 population estimate","178397",
"0500000US06089","Shasta County, California","7","7/1/2014 population estimate","178844",
"0500000US06089","Shasta County, California","8","7/1/2015 population estimate","178314",
"0500000US06089","Shasta County, California","9","7/1/2016 population estimate","178571",
"0500000US06089","Shasta County, California","10","7/1/2017 population estimate","179384",
"0500000US06089","Shasta County, California","11","7/1/2018 population estimate","179709",
"0500000US06089","Shasta County, California","12","7/1/2019 population estimate","180080",
"0500000US06091","Sierra County, California","1","4/1/2010 Census population","3240",
"0500000US06091","Sierra County, California","2","4/1/2010 population estimates base","3239",
"0500000US06091","Sierra County, California","3","7/1/2010 population estimate","3220",
"0500000US06091","Sierra County, California","4","7/1/2011 population estimate","3098",
"0500000US06091","Sierra County, California","5","7/1/2012 population estimate","3067",
"0500000US06091","Sierra County, California","6","7/1/2013 population estimate","3028",
"0500000US06091","Sierra County, California","7","7/1/2014 population estimate","2972",
"0500000US06091","Sierra County, California","8","7/1/2015 population estimate","2985",
"0500000US06091","Sierra County, California","9","7/1/2016 population estimate","2951",
"0500000US06091","Sierra County, California","10","7/1/2017 population estimate","3002",
"0500000US06091","Sierra County, California","11","7/1/2018 population estimate","2997",
"0500000US06091","Sierra County, California","12","7/1/2019 population estimate","3005",
"0500000US06093","Siskiyou County, California","1","4/1/2010 Census population","44900",
"0500000US06093","Siskiyou County, California","2","4/1/2010 population estimates base","44900",
"0500000US06093","Siskiyou County, California","3","7/1/2010 population estimate","44938",
"0500000US06093","Siskiyou County, California","4","7/1/2011 population estimate","44615",
"0500000US06093","Siskiyou County, California","5","7/1/2012 population estimate","44079",
"0500000US06093","Siskiyou County, California","6","7/1/2013 population estimate","43532",
"0500000US06093","Siskiyou County, California","7","7/1/2014 population estimate","43338",
"0500000US06093","Siskiyou County, California","8","7/1/2015 population estimate","43254",
"0500000US06093","Siskiyou County, California","9","7/1/2016 population estimate","43376",
"0500000US06093","Siskiyou County, California","10","7/1/2017 population estimate","43622",
"0500000US06093","Siskiyou County, California","11","7/1/2018 population estimate","43550",
"0500000US06093","Siskiyou County, California","12","7/1/2019 population estimate","43539",
"0500000US06095","Solano County, California","1","4/1/2010 Census population","413344",
"0500000US06095","Solano County, California","2","4/1/2010 population estimates base","413343",
"0500000US06095","Solano County, California","3","7/1/2010 population estimate","413967",
"0500000US06095","Solano County, California","4","7/1/2011 population estimate","416342",
"0500000US06095","Solano County, California","5","7/1/2012 population estimate","419674",
"0500000US06095","Solano County, California","6","7/1/2013 population estimate","423659",
"0500000US06095","Solano County, California","7","7/1/2014 population estimate","429006",
"0500000US06095","Solano County, California","8","7/1/2015 population estimate","433409",
"0500000US06095","Solano County, California","9","7/1/2016 population estimate","438858",
"0500000US06095","Solano County, California","10","7/1/2017 population estimate","443511",
"0500000US06095","Solano County, California","11","7/1/2018 population estimate","445725",
"0500000US06095","Solano County, California","12","7/1/2019 population estimate","447643",
"0500000US06097","Sonoma County, California","1","4/1/2010 Census population","483878",
"0500000US06097","Sonoma County, California","2","4/1/2010 population estimates base","483861",
"0500000US06097","Sonoma County, California","3","7/1/2010 population estimate","484755",
"0500000US06097","Sonoma County, California","4","7/1/2011 population estimate","487421",
"0500000US06097","Sonoma County, California","5","7/1/2012 population estimate","489993",
"0500000US06097","Sonoma County, California","6","7/1/2013 population estimate","494073",
"0500000US06097","Sonoma County, California","7","7/1/2014 population estimate","498560",
"0500000US06097","Sonoma County, California","8","7/1/2015 population estimate","500863",
"0500000US06097","Sonoma County, California","9","7/1/2016 population estimate","502547",
"0500000US06097","Sonoma County, California","10","7/1/2017 population estimate","502469",
"0500000US06097","Sonoma County, California","11","7/1/2018 population estimate","498643",
"0500000US06097","Sonoma County, California","12","7/1/2019 population estimate","494336",
"0500000US06099","Stanislaus County, California","1","4/1/2010 Census population","514453",
"0500000US06099","Stanislaus County, California","2","4/1/2010 population estimates base","514450",
"0500000US06099","Stanislaus County, California","3","7/1/2010 population estimate","515145",
"0500000US06099","Stanislaus County, California","4","7/1/2011 population estimate","517560",
"0500000US06099","Stanislaus County, California","5","7/1/2012 population estimate","520424",
"0500000US06099","Stanislaus County, California","6","7/1/2013 population estimate","523451",
"0500000US06099","Stanislaus County, California","7","7/1/2014 population estimate","528015",
"0500000US06099","Stanislaus County, California","8","7/1/2015 population estimate","533211",
"0500000US06099","Stanislaus County, California","9","7/1/2016 population estimate","539255",
"0500000US06099","Stanislaus County, California","10","7/1/2017 population estimate","544717",
"0500000US06099","Stanislaus County, California","11","7/1/2018 population estimate","548126",
"0500000US06099","Stanislaus County, California","12","7/1/2019 population estimate","550660",
"0500000US06101","Sutter County, California","1","4/1/2010 Census population","94737",
"0500000US06101","Sutter County, California","2","4/1/2010 population estimates base","94756",
"0500000US06101","Sutter County, California","3","7/1/2010 population estimate","94751",
"0500000US06101","Sutter County, California","4","7/1/2011 population estimate","94482",
"0500000US06101","Sutter County, California","5","7/1/2012 population estimate","94189",
"0500000US06101","Sutter County, California","6","7/1/2013 population estimate","94507",
"0500000US06101","Sutter County, California","7","7/1/2014 population estimate","94778",
"0500000US06101","Sutter County, California","8","7/1/2015 population estimate","95282",
"0500000US06101","Sutter County, California","9","7/1/2016 population estimate","95742",
"0500000US06101","Sutter County, California","10","7/1/2017 population estimate","96204",
"0500000US06101","Sutter County, California","11","7/1/2018 population estimate","96348",
"0500000US06101","Sutter County, California","12","7/1/2019 population estimate","96971",
"0500000US06103","Tehama County, California","1","4/1/2010 Census population","63463",
"0500000US06103","Tehama County, California","2","4/1/2010 population estimates base","63440",
"0500000US06103","Tehama County, California","3","7/1/2010 population estimate","63559",
"0500000US06103","Tehama County, California","4","7/1/2011 population estimate","63331",
"0500000US06103","Tehama County, California","5","7/1/2012 population estimate","63212",
"0500000US06103","Tehama County, California","6","7/1/2013 population estimate","62875",
"0500000US06103","Tehama County, California","7","7/1/2014 population estimate","62801",
"0500000US06103","Tehama County, California","8","7/1/2015 population estimate","63158",
"0500000US06103","Tehama County, California","9","7/1/2016 population estimate","63453",
"0500000US06103","Tehama County, California","10","7/1/2017 population estimate","63847",
"0500000US06103","Tehama County, California","11","7/1/2018 population estimate","64018",
"0500000US06103","Tehama County, California","12","7/1/2019 population estimate","65084",
"0500000US06105","Trinity County, California","1","4/1/2010 Census population","13786",
"0500000US06105","Trinity County, California","2","4/1/2010 population estimates base","13784",
"0500000US06105","Trinity County, California","3","7/1/2010 population estimate","13755",
"0500000US06105","Trinity County, California","4","7/1/2011 population estimate","13685",
"0500000US06105","Trinity County, California","5","7/1/2012 population estimate","13489",
"0500000US06105","Trinity County, California","6","7/1/2013 population estimate","13427",
"0500000US06105","Trinity County, California","7","7/1/2014 population estimate","13128",
"0500000US06105","Trinity County, California","8","7/1/2015 population estimate","13094",
"0500000US06105","Trinity County, California","9","7/1/2016 population estimate","12828",
"0500000US06105","Trinity County, California","10","7/1/2017 population estimate","12726",
"0500000US06105","Trinity County, California","11","7/1/2018 population estimate","12567",
"0500000US06105","Trinity County, California","12","7/1/2019 population estimate","12285",
"0500000US06107","Tulare County, California","1","4/1/2010 Census population","442179",
"0500000US06107","Tulare County, California","2","4/1/2010 population estimates base","442182",
"0500000US06107","Tulare County, California","3","7/1/2010 population estimate","442969",
"0500000US06107","Tulare County, California","4","7/1/2011 population estimate","446784",
"0500000US06107","Tulare County, California","5","7/1/2012 population estimate","449779",
"0500000US06107","Tulare County, California","6","7/1/2013 population estimate","452460",
"0500000US06107","Tulare County, California","7","7/1/2014 population estimate","455138",
"0500000US06107","Tulare County, California","8","7/1/2015 population estimate","457161",
"0500000US06107","Tulare County, California","9","7/1/2016 population estimate","459235",
"0500000US06107","Tulare County, California","10","7/1/2017 population estimate","462308",
"0500000US06107","Tulare County, California","11","7/1/2018 population estimate","464589",
"0500000US06107","Tulare County, California","12","7/1/2019 population estimate","466195",
"0500000US06109","Tuolumne County, California","1","4/1/2010 Census population","55365",
"0500000US06109","Tuolumne County, California","2","4/1/2010 population estimates base","55368",
"0500000US06109","Tuolumne County, California","3","7/1/2010 population estimate","55190",
"0500000US06109","Tuolumne County, California","4","7/1/2011 population estimate","54830",
"0500000US06109","Tuolumne County, California","5","7/1/2012 population estimate","54221",
"0500000US06109","Tuolumne County, California","6","7/1/2013 population estimate","53997",
"0500000US06109","Tuolumne County, California","7","7/1/2014 population estimate","53851",
"0500000US06109","Tuolumne County, California","8","7/1/2015 population estimate","53615",
"0500000US06109","Tuolumne County, California","9","7/1/2016 population estimate","53770",
"0500000US06109","Tuolumne County, California","10","7/1/2017 population estimate","53976",
"0500000US06109","Tuolumne County, California","11","7/1/2018 population estimate","54387",
"0500000US06109","Tuolumne County, California","12","7/1/2019 population estimate","54478",
"0500000US06111","Ventura County, California","1","4/1/2010 Census population","823318",
"0500000US06111","Ventura County, California","2","4/1/2010 population estimates base","823398",
"0500000US06111","Ventura County, California","3","7/1/2010 population estimate","825097",
"0500000US06111","Ventura County, California","4","7/1/2011 population estimate","830099",
"0500000US06111","Ventura County, California","5","7/1/2012 population estimate","833516",
"0500000US06111","Ventura County, California","6","7/1/2013 population estimate","838136",
"0500000US06111","Ventura County, California","7","7/1/2014 population estimate","842297",
"0500000US06111","Ventura County, California","8","7/1/2015 population estimate","845802",
"0500000US06111","Ventura County, California","9","7/1/2016 population estimate","847323",
"0500000US06111","Ventura County, California","10","7/1/2017 population estimate","849044",
"0500000US06111","Ventura County, California","11","7/1/2018 population estimate","848142",
"0500000US06111","Ventura County, California","12","7/1/2019 population estimate","846006",
"0500000US06113","Yolo County, California","1","4/1/2010 Census population","200849",
"0500000US06113","Yolo County, California","2","4/1/2010 population estimates base","200855",
"0500000US06113","Yolo County, California","3","7/1/2010 population estimate","201073",
"0500000US06113","Yolo County, California","4","7/1/2011 population estimate","201954",
"0500000US06113","Yolo County, California","5","7/1/2012 population estimate","204576",
"0500000US06113","Yolo County, California","6","7/1/2013 population estimate","206292",
"0500000US06113","Yolo County, California","7","7/1/2014 population estimate","208398",
"0500000US06113","Yolo County, California","8","7/1/2015 population estimate","212037",
"0500000US06113","Yolo County, California","9","7/1/2016 population estimate","215627",
"0500000US06113","Yolo County, California","10","7/1/2017 population estimate","218477",
"0500000US06113","Yolo County, California","11","7/1/2018 population estimate","220118",
"0500000US06113","Yolo County, California","12","7/1/2019 population estimate","220500",
"0500000US06115","Yuba County, California","1","4/1/2010 Census population","72155",
"0500000US06115","Yuba County, California","2","4/1/2010 population estimates base","72142",
"0500000US06115","Yuba County, California","3","7/1/2010 population estimate","72348",
"0500000US06115","Yuba County, California","4","7/1/2011 population estimate","72489",
"0500000US06115","Yuba County, California","5","7/1/2012 population estimate","72774",
"0500000US06115","Yuba County, California","6","7/1/2013 population estimate","73090",
"0500000US06115","Yuba County, California","7","7/1/2014 population estimate","73533",
"0500000US06115","Yuba County, California","8","7/1/2015 population estimate","74045",
"0500000US06115","Yuba County, California","9","7/1/2016 population estimate","74952",
"0500000US06115","Yuba County, California","10","7/1/2017 population estimate","76578",
"0500000US06115","Yuba County, California","11","7/1/2018 population estimate","77557",
"0500000US06115","Yuba County, California","12","7/1/2019 population estimate","78668",
